id	mn	onset	duration	tpc	midi	timesig
33	152	0	1/16	6	66	6/8
33	152	0	1/16	5	71	6/8
33	152	1/16	1/16	5	59	6/8
33	152	1/8	3/16	5	59	6/8
33	152	1/8	1/16	7	61	6/8
33	152	3/16	1/16	9	63	6/8
33	152	1/4	1/16	4	64	6/8
33	152	5/16	1/16	5	59	6/8
33	152	5/16	1/16	6	66	6/8
33	152	3/8	1/8	4	52	6/8
33	152	3/8	1/16	1	67	6/8
33	152	7/16	1/16	4	64	6/8
33	152	1/2	1/16	0	60	6/8
33	152	1/2	1/16	6	66	6/8
33	152	9/16	1/16	5	59	6/8
33	152	9/16	1/16	1	67	6/8
33	152	5/8	1/16	0	60	6/8
33	152	5/8	1/16	3	69	6/8
33	152	11/16	1/16	3	57	6/8
33	152	11/16	1/16	5	71	6/8
33	153	0	1/8	9	51	6/8
33	153	0	3/8	0	72	6/8
33	153	1/16	1/16	5	71	6/8
33	153	1/8	3/16	6	54	6/8
33	153	1/8	1/16	3	69	6/8
33	153	3/16	1/16	1	67	6/8
33	153	1/4	1/16	6	66	6/8
33	153	5/16	1/16	6	54	6/8
33	153	5/16	1/16	4	64	6/8
33	153	3/8	1/8	5	47	6/8
33	153	3/8	1/8	9	63	6/8
33	153	3/8	1/16	0	72	6/8
33	153	7/16	1/16	6	66	6/8
33	153	1/2	1/16	5	59	6/8
33	153	1/2	1/16	3	69	6/8
33	153	9/16	1/16	3	57	6/8
33	153	9/16	1/16	0	72	6/8
33	153	5/8	1/16	5	59	6/8
33	153	5/8	1/16	9	63	6/8
33	153	11/16	1/16	6	54	6/8
33	153	11/16	1/16	6	66	6/8
33	154	0	1/8	1	55	6/8
33	154	0	1/16	4	64	6/8
33	154	1/16	1/16	1	67	6/8
33	154	1/8	3/16	8	56	6/8
33	154	1/8	1/16	5	71	6/8
33	154	3/16	1/16	4	76	6/8
33	154	1/4	1/16	4	64	6/8
33	154	5/16	1/16	8	56	6/8
33	154	5/16	1/16	2	74	6/8
33	154	3/8	1/8	3	57	6/8
33	154	3/8	1/4	0	72	6/8
33	154	7/16	1/16	4	76	6/8
33	154	1/2	3/16	0	60	6/8
33	154	1/2	1/16	3	81	6/8
33	154	9/16	1/16	0	84	6/8
33	154	5/8	1/16	6	78	6/8
33	154	11/16	1/16	0	60	6/8
33	154	11/16	1/16	3	81	6/8
33	155	0	1/16	5	59	6/8
33	155	0	1/16	9	75	6/8
33	155	1/16	1/16	0	60	6/8
33	155	1/16	1/16	6	78	6/8
33	155	1/8	1/16	5	59	6/8
33	155	1/8	1/16	5	71	6/8
33	155	3/16	1/16	3	57	6/8
33	155	3/16	1/16	9	75	6/8
33	155	1/4	1/16	1	55	6/8
33	155	1/4	1/8	4	76	6/8
33	155	5/16	1/16	6	54	6/8
33	155	5/16	1/16	3	69	6/8
33	155	3/8	1/16	4	52	6/8
33	155	3/8	1/16	1	67	6/8
33	155	3/8	1/16	4	76	6/8
33	155	7/16	1/16	3	57	6/8
33	155	7/16	1/16	4	76	6/8
33	155	7/16	1/16	6	78	6/8
33	155	1/2	1/8	5	59	6/8
33	155	1/2	1/4	9	75	6/8
33	155	1/2	3/16	6	78	6/8
33	155	5/8	1/8	5	47	6/8
33	155	11/16	1/16	4	76	6/8
33	156	0	3/4	4	40	6/8
33	156	0	3/4	4	76	6/8
33	156	0	3/4	4	76	6/8
34	0	0	1/16	4	76	4/4
34	1	0	1/8	4	52	4/4
34	1	0	3/16	1	67	4/4
34	1	0	3/16	5	71	4/4
34	1	0	3/16	4	76	4/4
34	1	1/8	1/8	4	40	4/4
34	1	3/16	1/16	2	74	4/4
34	1	1/4	1/16	0	72	4/4
34	1	5/16	1/16	4	52	4/4
34	1	5/16	1/16	5	71	4/4
34	1	3/8	1/16	6	54	4/4
34	1	3/8	1/16	3	69	4/4
34	1	7/16	1/16	1	55	4/4
34	1	7/16	1/16	1	67	4/4
34	1	1/2	1/8	3	57	4/4
34	1	1/2	1/16	6	66	4/4
34	1	9/16	1/16	4	76	4/4
34	1	5/8	1/8	6	54	4/4
34	1	5/8	1/16	9	75	4/4
34	1	11/16	1/16	3	81	4/4
34	1	3/4	1/8	5	59	4/4
34	1	3/4	1/16	3	81	4/4
34	1	13/16	1/16	1	79	4/4
34	1	7/8	1/8	5	47	4/4
34	1	7/8	1/16	3	81	4/4
34	1	15/16	1/16	6	78	4/4
34	2	0	3/16	4	52	4/4
34	2	0	3/16	1	55	4/4
34	2	0	3/16	5	59	4/4
34	2	0	3/16	4	64	4/4
34	2	0	1/16	1	79	4/4
34	2	1/16	1/16	6	78	4/4
34	2	1/8	1/8	4	76	4/4
34	2	3/16	1/16	2	62	4/4
34	2	1/4	1/16	0	60	4/4
34	2	5/16	1/16	5	59	4/4
34	2	5/16	1/16	4	76	4/4
34	2	3/8	1/16	3	57	4/4
34	2	3/8	1/16	6	78	4/4
34	2	7/16	1/16	1	55	4/4
34	2	7/16	1/16	1	79	4/4
34	2	1/2	1/16	6	54	4/4
34	2	1/2	1/16	3	81	4/4
34	2	9/16	1/16	4	64	4/4
34	2	9/16	1/32	5	83	4/4
34	2	19/32	1/32	0	84	4/4
34	2	5/8	1/16	9	63	4/4
34	2	5/8	1/16	5	83	4/4
34	2	11/16	1/16	3	69	4/4
34	2	11/16	1/16	4	76	4/4
34	2	3/4	1/16	3	69	4/4
34	2	3/4	3/16	9	75	4/4
34	2	13/16	1/16	1	67	4/4
34	2	7/8	1/16	3	69	4/4
34	2	15/16	1/16	6	66	4/4
34	2	15/16	1/16	4	76	4/4
34	3	0	1/16	1	67	4/4
34	3	0	3/16	4	76	4/4
34	3	1/16	1/16	6	66	4/4
34	3	1/8	1/8	4	64	4/4
34	3	3/16	1/16	0	84	4/4
34	3	1/4	1/8	6	66	4/4
34	3	1/4	1/16	2	74	4/4
34	3	5/16	1/16	0	84	4/4
34	3	3/8	1/8	8	68	4/4
34	3	3/8	1/16	2	74	4/4
34	3	7/16	1/16	5	83	4/4
34	3	1/2	1/16	3	69	4/4
34	3	1/2	1/16	0	72	4/4
34	3	9/16	1/16	1	67	4/4
34	3	9/16	1/16	5	71	4/4
34	3	5/8	1/16	6	66	4/4
34	3	5/8	1/16	0	72	4/4
34	3	11/16	1/16	4	64	4/4
34	3	11/16	1/16	3	81	4/4
34	3	3/4	1/8	9	63	4/4
34	3	3/4	1/16	5	71	4/4
34	3	13/16	1/16	3	81	4/4
34	3	7/8	1/8	4	64	4/4
34	3	7/8	1/16	5	71	4/4
34	3	15/16	1/16	1	79	4/4
34	4	0	1/8	4	64	4/4
34	4	0	1/16	3	69	4/4
34	4	1/16	1/16	1	67	4/4
34	4	1/8	1/8	9	63	4/4
34	4	1/8	1/16	3	69	4/4
34	4	3/16	1/16	6	78	4/4
34	4	1/4	1/8	4	64	4/4
34	4	1/4	1/16	1	67	4/4
34	4	5/16	1/16	6	78	4/4
34	4	3/8	1/8	4	52	4/4
34	4	3/8	1/16	1	67	4/4
34	4	7/16	1/16	4	76	4/4
34	4	1/2	3/16	5	59	4/4
34	4	1/2	1/16	6	66	4/4
34	4	1/2	1/4	6	66	4/4
34	4	9/16	1/16	4	76	4/4
34	4	5/8	1/8	9	75	4/4
34	4	11/16	1/16	3	57	4/4
34	4	3/4	1/16	1	55	4/4
34	4	3/4	1/4	4	76	4/4
34	4	13/16	1/16	6	54	4/4
34	4	13/16	1/16	2	74	4/4
34	4	7/8	1/16	4	52	4/4
34	4	7/8	1/16	7	73	4/4
34	4	15/16	1/16	2	50	4/4
34	4	15/16	1/16	5	71	4/4
34	5	0	1/16	7	49	4/4
34	5	0	3/16	10	70	4/4
34	5	0	1/16	4	76	4/4
34	5	1/16	1/16	5	59	4/4
34	5	1/16	1/16	1	79	4/4
34	5	1/8	1/16	10	58	4/4
34	5	1/8	1/16	6	78	4/4
34	5	3/16	1/16	4	64	4/4
34	5	3/16	1/16	7	73	4/4
34	5	3/16	1/16	4	76	4/4
34	5	1/4	1/16	4	64	4/4
34	5	1/4	1/8	5	71	4/4
34	5	1/4	1/8	2	74	4/4
34	5	5/16	1/16	2	62	4/4
34	5	3/8	1/16	4	64	4/4
34	5	3/8	1/8	10	70	4/4
34	5	3/8	1/16	7	73	4/4
34	5	7/16	1/16	7	61	4/4
34	5	7/16	1/16	5	71	4/4
34	5	1/2	1/16	2	62	4/4
34	5	1/2	3/16	5	71	4/4
34	5	9/16	1/16	5	59	4/4
34	5	5/8	1/16	7	61	4/4
34	5	11/16	1/16	2	62	4/4
34	5	11/16	1/16	3	69	4/4
34	5	3/4	1/4	4	64	4/4
34	5	3/4	1/16	1	67	4/4
34	5	13/16	1/16	6	66	4/4
34	5	7/8	1/16	4	64	4/4
34	5	15/16	1/16	2	62	4/4
34	6	0	1/16	7	61	4/4
34	6	0	1/16	4	64	4/4
34	6	1/16	1/16	2	62	4/4
34	6	1/16	1/16	5	71	4/4
34	6	1/8	1/16	7	61	4/4
34	6	1/8	1/16	10	70	4/4
34	6	3/16	1/16	5	59	4/4
34	6	3/16	1/16	4	76	4/4
34	6	1/4	3/16	10	58	4/4
34	6	1/4	1/16	4	76	4/4
34	6	5/16	1/16	2	74	4/4
34	6	3/8	1/16	4	76	4/4
34	6	7/16	1/16	10	58	4/4
34	6	7/16	1/16	7	73	4/4
34	6	1/2	3/16	5	59	4/4
34	6	1/2	1/16	2	74	4/4
34	6	9/16	1/16	7	73	4/4
34	6	5/8	1/8	5	71	4/4
34	6	11/16	1/16	1	67	4/4
34	6	3/4	1/16	3	57	4/4
34	6	3/4	1/32	7	73	4/4
34	6	25/32	1/32	2	74	4/4
34	6	13/16	1/16	1	67	4/4
34	6	13/16	1/32	7	73	4/4
34	6	27/32	1/32	2	74	4/4
34	6	7/8	1/16	3	57	4/4
34	6	7/8	1/16	9	75	4/4
34	6	15/16	1/16	6	66	4/4
34	6	15/16	1/32	7	73	4/4
34	6	31/32	1/32	9	75	4/4
34	7	0	1/16	1	55	4/4
34	7	0	1/16	4	76	4/4
34	7	1/16	1/16	6	54	4/4
34	7	1/16	1/16	2	74	4/4
34	7	1/8	1/16	1	55	4/4
34	7	1/8	1/16	7	73	4/4
34	7	3/16	1/16	4	64	4/4
34	7	3/16	1/16	5	71	4/4
34	7	1/4	1/16	6	54	4/4
34	7	1/4	1/8	10	70	4/4
34	7	5/16	1/16	4	64	4/4
34	7	3/8	1/16	6	54	4/4
34	7	3/8	1/8	5	71	4/4
34	7	7/16	1/16	2	62	4/4
34	7	1/2	1/16	4	52	4/4
34	7	1/2	3/16	1	79	4/4
34	7	9/16	1/16	2	50	4/4
34	7	5/8	1/16	4	52	4/4
34	7	11/16	1/16	7	61	4/4
34	7	11/16	1/16	3	81	4/4
34	7	3/4	1/16	2	50	4/4
34	7	3/4	1/16	6	78	4/4
34	7	13/16	1/16	7	61	4/4
34	7	13/16	1/16	10	82	4/4
34	7	7/8	1/16	2	50	4/4
34	7	7/8	1/16	5	83	4/4
34	7	15/16	1/16	5	59	4/4
34	7	15/16	1/16	1	79	4/4
34	8	0	1/16	7	49	4/4
34	8	0	3/16	4	76	4/4
34	8	1/16	1/16	5	47	4/4
34	8	1/8	1/16	7	49	4/4
34	8	3/16	1/16	5	59	4/4
34	8	3/16	1/16	1	79	4/4
34	8	1/4	1/16	10	58	4/4
34	8	1/4	1/16	6	78	4/4
34	8	5/16	1/16	8	56	4/4
34	8	5/16	1/16	4	76	4/4
34	8	3/8	1/16	10	58	4/4
34	8	3/8	1/16	6	78	4/4
34	8	7/16	1/16	7	61	4/4
34	8	7/16	1/16	1	79	4/4
34	8	1/2	1/16	4	52	4/4
34	8	1/2	3/16	7	73	4/4
34	8	9/16	1/16	2	50	4/4
34	8	5/8	1/16	4	52	4/4
34	8	11/16	1/16	5	59	4/4
34	8	11/16	1/16	2	74	4/4
34	8	3/4	1/16	10	58	4/4
34	8	3/4	1/16	7	73	4/4
34	8	13/16	1/16	8	56	4/4
34	8	13/16	1/16	5	71	4/4
34	8	7/8	1/16	10	58	4/4
34	8	7/8	1/16	7	73	4/4
34	8	15/16	1/16	7	61	4/4
34	8	15/16	1/16	4	76	4/4
34	9	0	1/16	1	55	4/4
34	9	0	3/16	10	70	4/4
34	9	1/16	1/16	6	54	4/4
34	9	1/8	1/16	1	55	4/4
34	9	3/16	1/16	5	59	4/4
34	9	3/16	1/16	5	71	4/4
34	9	1/4	1/16	10	58	4/4
34	9	1/4	1/16	7	73	4/4
34	9	5/16	1/16	8	56	4/4
34	9	5/16	1/16	2	74	4/4
34	9	3/8	1/16	10	58	4/4
34	9	3/8	1/16	7	73	4/4
34	9	7/16	1/16	7	61	4/4
34	9	7/16	1/16	2	74	4/4
34	9	1/2	1/2	6	54	4/4
34	9	1/2	1/16	4	76	4/4
34	9	9/16	1/16	1	79	4/4
34	9	5/8	1/8	10	58	4/4
34	9	5/8	1/16	6	78	4/4
34	9	11/16	1/16	4	76	4/4
34	9	3/4	1/8	5	59	4/4
34	9	3/4	1/16	2	74	4/4
34	9	13/16	1/16	7	73	4/4
34	9	7/8	1/8	2	62	4/4
34	9	7/8	1/16	5	71	4/4
34	9	15/16	1/16	3	69	4/4
34	10	0	1/2	6	54	4/4
34	10	0	1/8	5	59	4/4
34	10	0	1/16	8	68	4/4
34	10	1/16	1/16	6	78	4/4
34	10	1/8	1/8	8	56	4/4
34	10	1/8	1/16	11	77	4/4
34	10	3/16	1/16	5	83	4/4
34	10	1/4	1/8	6	66	4/4
34	10	1/4	1/16	5	83	4/4
34	10	5/16	1/16	10	82	4/4
34	10	3/8	1/8	11	65	4/4
34	10	3/8	1/16	5	83	4/4
34	10	7/16	1/16	8	80	4/4
34	10	1/2	3/16	6	54	4/4
34	10	1/2	1/8	6	66	4/4
34	10	1/2	1/16	5	83	4/4
34	10	9/16	1/16	10	82	4/4
34	10	5/8	1/16	8	80	4/4
34	10	11/16	1/16	4	52	4/4
34	10	11/16	1/16	6	78	4/4
34	10	3/4	1/16	2	50	4/4
34	10	3/4	1/16	5	83	4/4
34	10	13/16	1/16	7	49	4/4
34	10	13/16	1/16	3	81	4/4
34	10	7/8	1/16	5	47	4/4
34	10	7/8	1/16	1	79	4/4
34	10	15/16	1/16	3	45	4/4
34	10	15/16	1/16	6	78	4/4
34	11	0	1/16	1	43	4/4
34	11	0	1/16	4	76	4/4
34	11	1/16	1/16	6	54	4/4
34	11	1/16	1/16	2	74	4/4
34	11	1/8	1/16	4	52	4/4
34	11	1/8	1/16	7	73	4/4
34	11	1/8	1/8	7	73	4/4
34	11	3/16	1/16	5	59	4/4
34	11	3/16	1/16	2	74	4/4
34	11	1/4	1/16	5	59	4/4
34	11	1/4	3/16	7	73	4/4
34	11	1/4	3/16	4	76	4/4
34	11	5/16	1/16	10	58	4/4
34	11	3/8	1/16	5	59	4/4
34	11	7/16	1/16	8	56	4/4
34	11	7/16	1/16	7	73	4/4
34	11	7/16	1/16	4	76	4/4
34	11	1/2	1/8	10	58	4/4
34	11	1/2	1/8	7	73	4/4
34	11	1/2	1/16	4	76	4/4
34	11	9/16	1/32	6	78	4/4
34	11	19/32	1/32	4	76	4/4
34	11	5/8	1/16	5	59	4/4
34	11	5/8	1/8	5	71	4/4
34	11	5/8	1/32	2	74	4/4
34	11	21/32	1/32	4	76	4/4
34	11	11/16	1/16	4	52	4/4
34	11	11/16	1/16	6	78	4/4
34	11	3/4	1/8	6	54	4/4
34	11	3/4	1/4	10	70	4/4
34	11	3/4	3/16	7	73	4/4
34	11	7/8	1/8	6	42	4/4
34	11	15/16	1/16	5	71	4/4
34	12	0	1/2	5	47	4/4
34	12	0	1/2	5	71	4/4
34	12	1/16	1/16	7	49	4/4
34	12	1/8	1/8	9	51	4/4
34	12	3/16	1/16	3	69	4/4
34	12	1/4	1/8	4	52	4/4
34	12	1/4	1/16	1	67	4/4
34	12	5/16	1/16	6	66	4/4
34	12	3/8	1/8	6	54	4/4
34	12	3/8	1/16	4	64	4/4
34	12	7/16	1/16	2	62	4/4
34	12	1/2	1/4	5	47	4/4
34	12	1/2	1/8	1	55	4/4
34	12	1/2	1/16	7	61	4/4
34	12	1/2	1/16	7	61	4/4
34	12	9/16	3/16	7	61	4/4
34	12	9/16	1/16	4	64	4/4
34	12	9/16	3/16	4	64	4/4
34	12	5/8	1/8	4	52	4/4
34	12	5/8	1/16	5	71	4/4
34	12	11/16	1/16	10	70	4/4
34	12	3/4	3/16	5	47	4/4
34	12	3/4	1/16	6	54	4/4
34	12	3/4	3/16	9	63	4/4
34	12	3/4	3/16	6	66	4/4
34	12	3/4	3/16	5	71	4/4
34	12	13/16	1/16	3	57	4/4
34	12	7/8	1/16	1	55	4/4
34	12	15/16	1/16	6	54	4/4
34	12	15/16	1/16	4	76	4/4
34	12	0	1/2	5	47	4/4
34	12	0	1/2	5	71	4/4
34	12	1/16	1/16	7	49	4/4
34	12	1/8	1/8	9	51	4/4
34	12	3/16	1/16	3	69	4/4
34	12	1/4	1/8	4	52	4/4
34	12	1/4	1/16	1	67	4/4
34	12	5/16	1/16	6	66	4/4
34	12	3/8	1/8	6	54	4/4
34	12	3/8	1/16	4	64	4/4
34	12	7/16	1/16	2	62	4/4
34	12	1/2	1/4	5	47	4/4
34	12	1/2	1/8	1	55	4/4
34	12	1/2	1/16	7	61	4/4
34	12	1/2	1/16	7	61	4/4
34	12	9/16	3/16	7	61	4/4
34	12	9/16	1/16	4	64	4/4
34	12	9/16	3/16	4	64	4/4
34	12	5/8	1/8	4	52	4/4
34	12	5/8	1/16	5	71	4/4
34	12	11/16	1/16	10	70	4/4
34	12	3/4	3/16	5	47	4/4
34	12	3/4	3/16	6	54	4/4
34	12	3/4	3/16	9	63	4/4
34	12	3/4	3/16	6	66	4/4
34	12	3/4	3/16	5	71	4/4
34	12	0	1/16	6	78	4/4
34	13	0	3/16	5	47	4/4
34	13	0	1/4	6	78	4/4
34	13	1/16	1/16	9	75	4/4
34	13	1/16	3/16	9	75	4/4
34	13	1/8	1/8	5	71	4/4
34	13	3/16	1/16	7	49	4/4
34	13	1/4	1/16	9	51	4/4
34	13	5/16	1/16	4	52	4/4
34	13	5/16	1/16	1	79	4/4
34	13	3/8	1/16	6	54	4/4
34	13	3/8	1/16	6	78	4/4
34	13	7/16	1/16	1	55	4/4
34	13	7/16	1/16	4	76	4/4
34	13	1/2	1/16	3	57	4/4
34	13	1/2	3/16	9	75	4/4
34	13	9/16	1/16	9	51	4/4
34	13	5/8	1/16	6	54	4/4
34	13	11/16	1/16	3	57	4/4
34	13	11/16	1/16	4	76	4/4
34	13	3/4	1/16	0	60	4/4
34	13	3/4	1/16	6	78	4/4
34	13	13/16	1/16	5	59	4/4
34	13	13/16	1/32	1	79	4/4
34	13	27/32	1/32	3	81	4/4
34	13	7/8	1/16	4	64	4/4
34	13	7/8	1/16	1	79	4/4
34	13	15/16	1/16	9	63	4/4
34	13	15/16	1/16	6	78	4/4
34	14	0	1/2	4	64	4/4
34	14	0	1/16	1	79	4/4
34	14	1/16	1/16	6	78	4/4
34	14	1/8	1/8	4	76	4/4
34	14	3/16	1/16	6	66	4/4
34	14	1/4	1/16	1	67	4/4
34	14	1/4	1/16	4	76	4/4
34	14	5/16	1/16	3	69	4/4
34	14	5/16	1/16	0	84	4/4
34	14	3/8	1/16	5	71	4/4
34	14	3/8	1/16	5	83	4/4
34	14	7/16	1/16	0	72	4/4
34	14	7/16	1/16	3	81	4/4
34	14	1/2	3/16	4	64	4/4
34	14	1/2	1/8	2	74	4/4
34	14	1/2	1/16	8	80	4/4
34	14	9/16	1/16	5	83	4/4
34	14	5/8	1/16	8	80	4/4
34	14	11/16	1/16	4	64	4/4
34	14	11/16	1/16	4	76	4/4
34	14	3/4	1/16	5	59	4/4
34	14	3/4	1/16	-1	77	4/4
34	14	13/16	1/32	0	60	4/4
34	14	13/16	1/16	4	76	4/4
34	14	27/32	1/32	2	62	4/4
34	14	7/8	1/16	0	60	4/4
34	14	7/8	1/16	3	81	4/4
34	14	15/16	1/16	5	59	4/4
34	14	15/16	1/16	8	80	4/4
34	15	0	1/16	0	60	4/4
34	15	0	3/16	3	81	4/4
34	15	1/16	1/16	5	59	4/4
34	15	1/8	1/16	3	57	4/4
34	15	3/16	1/16	3	45	4/4
34	15	3/16	1/16	1	79	4/4
34	15	1/4	1/16	3	57	4/4
34	15	1/4	1/16	-1	77	4/4
34	15	5/16	1/16	5	47	4/4
34	15	5/16	1/16	4	76	4/4
34	15	3/8	1/16	3	57	4/4
34	15	3/8	1/16	1	79	4/4
34	15	7/16	1/16	7	49	4/4
34	15	7/16	1/16	-1	77	4/4
34	15	1/2	1/16	-2	58	4/4
34	15	1/2	3/16	-1	77	4/4
34	15	9/16	1/16	0	60	4/4
34	15	5/8	1/16	-2	58	4/4
34	15	11/16	1/16	7	49	4/4
34	15	11/16	1/16	4	76	4/4
34	15	3/4	1/16	-2	58	4/4
34	15	3/4	1/16	2	74	4/4
34	15	13/16	1/16	2	50	4/4
34	15	13/16	1/16	0	72	4/4
34	15	7/8	1/16	7	61	4/4
34	15	7/8	1/16	-2	70	4/4
34	15	15/16	1/16	4	52	4/4
34	15	15/16	1/16	3	69	4/4
34	16	0	1/16	2	62	4/4
34	16	0	3/16	8	68	4/4
34	16	1/16	1/16	4	64	4/4
34	16	1/8	1/16	2	62	4/4
34	16	3/16	1/16	4	52	4/4
34	16	3/16	1/32	3	69	4/4
34	16	7/32	1/32	5	71	4/4
34	16	1/4	1/16	2	62	4/4
34	16	1/4	1/16	3	69	4/4
34	16	5/16	1/16	6	54	4/4
34	16	5/16	1/32	5	71	4/4
34	16	11/32	1/32	0	72	4/4
34	16	3/8	1/16	2	62	4/4
34	16	3/8	1/16	5	71	4/4
34	16	7/16	1/16	8	56	4/4
34	16	7/16	1/32	0	72	4/4
34	16	15/32	1/32	2	74	4/4
34	16	1/2	1/8	3	57	4/4
34	16	1/2	1/16	0	72	4/4
34	16	9/16	1/32	5	71	4/4
34	16	19/32	1/32	3	69	4/4
34	16	5/8	1/8	2	50	4/4
34	16	5/8	1/16	-1	77	4/4
34	16	11/16	1/16	4	76	4/4
34	16	3/4	1/8	4	52	4/4
34	16	3/4	1/16	2	74	4/4
34	16	13/16	1/16	0	72	4/4
34	16	7/8	1/8	4	40	4/4
34	16	7/8	1/16	5	71	4/4
34	16	15/16	1/16	3	69	4/4
34	17	0	1/16	3	45	4/4
34	17	0	3/16	0	60	4/4
34	17	0	3/16	4	64	4/4
34	17	0	3/16	3	69	4/4
34	17	1/16	1/16	4	52	4/4
34	17	1/8	1/8	3	57	4/4
34	17	3/16	1/16	5	59	4/4
34	17	1/4	1/16	3	57	4/4
34	17	1/4	1/16	7	61	4/4
34	17	5/16	1/16	3	57	4/4
34	17	5/16	1/16	2	62	4/4
34	17	3/8	1/16	1	55	4/4
34	17	3/8	1/16	4	64	4/4
34	17	7/16	1/16	6	54	4/4
34	17	7/16	1/16	6	66	4/4
34	17	1/2	1/16	4	52	4/4
34	17	1/2	1/16	1	67	4/4
34	17	9/16	1/16	1	55	4/4
34	17	9/16	1/16	4	64	4/4
34	17	5/8	1/16	4	52	4/4
34	17	5/8	1/16	1	67	4/4
34	17	11/16	1/16	7	49	4/4
34	17	11/16	1/16	3	69	4/4
34	17	3/4	1/16	3	45	4/4
34	17	3/4	1/16	7	73	4/4
34	17	13/16	1/16	7	49	4/4
34	17	13/16	1/16	4	76	4/4
34	17	7/8	1/16	5	47	4/4
34	17	7/8	1/16	1	79	4/4
34	17	15/16	1/16	3	45	4/4
34	17	15/16	1/16	6	78	4/4
34	18	0	3/16	2	50	4/4
34	18	0	1/16	6	78	4/4
34	18	1/16	1/16	4	76	4/4
34	18	1/8	1/8	2	74	4/4
34	18	3/16	1/16	4	52	4/4
34	18	1/4	1/16	6	54	4/4
34	18	1/4	1/16	2	74	4/4
34	18	5/16	1/16	1	55	4/4
34	18	5/16	1/16	4	76	4/4
34	18	3/8	1/16	3	57	4/4
34	18	3/8	1/16	6	78	4/4
34	18	7/16	1/16	5	59	4/4
34	18	7/16	1/16	1	79	4/4
34	18	1/2	1/16	0	60	4/4
34	18	1/2	1/16	3	81	4/4
34	18	9/16	1/16	6	54	4/4
34	18	9/16	1/32	5	83	4/4
34	18	19/32	1/32	0	84	4/4
34	18	5/8	1/16	3	57	4/4
34	18	5/8	1/16	6	78	4/4
34	18	11/16	1/16	0	60	4/4
34	18	11/16	1/32	1	79	4/4
34	18	23/32	1/32	3	81	4/4
34	18	3/4	1/16	4	64	4/4
34	18	3/4	1/8	2	74	4/4
34	18	13/16	1/16	2	62	4/4
34	18	7/8	1/16	1	67	4/4
34	18	7/8	1/32	0	72	4/4
34	18	29/32	1/32	5	71	4/4
34	18	15/16	1/16	6	66	4/4
34	18	15/16	1/16	0	72	4/4
34	19	0	3/16	1	67	4/4
34	19	0	1/16	5	71	4/4
34	19	1/16	1/16	2	74	4/4
34	19	1/8	1/16	4	76	4/4
34	19	3/16	1/16	6	66	4/4
34	19	3/16	1/16	6	78	4/4
34	19	1/4	1/16	4	64	4/4
34	19	1/4	3/16	1	79	4/4
34	19	5/16	1/16	2	62	4/4
34	19	3/8	1/16	0	60	4/4
34	19	7/16	1/16	5	59	4/4
34	19	7/16	1/16	1	79	4/4
34	19	1/2	1/16	3	57	4/4
34	19	1/2	1/16	1	79	4/4
34	19	9/16	1/16	5	59	4/4
34	19	9/16	1/16	6	78	4/4
34	19	5/8	1/16	0	60	4/4
34	19	5/8	1/16	3	81	4/4
34	19	11/16	1/16	5	59	4/4
34	19	11/16	1/16	1	79	4/4
34	19	3/4	1/16	3	57	4/4
34	19	3/4	1/16	6	78	4/4
34	19	13/16	1/16	1	55	4/4
34	19	13/16	1/16	4	76	4/4
34	19	7/8	1/16	6	54	4/4
34	19	7/8	1/16	9	75	4/4
34	19	15/16	1/16	4	52	4/4
34	19	15/16	1/16	4	76	4/4
34	20	0	3/16	5	59	4/4
34	20	0	1/16	6	66	4/4
34	20	1/16	1/16	4	64	4/4
34	20	1/8	1/16	6	66	4/4
34	20	3/16	1/16	0	60	4/4
34	20	3/16	1/16	4	76	4/4
34	20	1/4	1/16	5	59	4/4
34	20	1/4	1/16	9	75	4/4
34	20	5/16	1/16	3	57	4/4
34	20	5/16	1/16	7	73	4/4
34	20	3/8	1/16	5	59	4/4
34	20	3/8	1/16	9	75	4/4
34	20	7/16	1/16	0	60	4/4
34	20	7/16	1/16	6	78	4/4
34	20	1/2	3/16	6	54	4/4
34	20	1/2	1/16	3	69	4/4
34	20	9/16	1/16	1	67	4/4
34	20	5/8	1/16	3	69	4/4
34	20	11/16	1/16	1	55	4/4
34	20	11/16	1/16	4	76	4/4
34	20	3/4	1/16	6	54	4/4
34	20	3/4	1/16	9	75	4/4
34	20	13/16	1/16	4	52	4/4
34	20	13/16	1/16	7	73	4/4
34	20	7/8	1/16	6	54	4/4
34	20	7/8	1/16	9	75	4/4
34	20	15/16	1/16	3	57	4/4
34	20	15/16	1/16	6	78	4/4
34	21	0	3/16	9	51	4/4
34	21	0	1/16	0	72	4/4
34	21	1/16	1/16	5	71	4/4
34	21	1/8	1/16	0	72	4/4
34	21	3/16	1/16	4	52	4/4
34	21	3/16	1/16	4	76	4/4
34	21	1/4	1/16	6	54	4/4
34	21	1/4	1/16	9	75	4/4
34	21	5/16	1/16	1	55	4/4
34	21	5/16	1/16	7	73	4/4
34	21	3/8	1/16	6	54	4/4
34	21	3/8	1/16	9	75	4/4
34	21	7/16	1/16	1	55	4/4
34	21	7/16	1/16	6	78	4/4
34	21	1/2	1/16	3	57	4/4
34	21	1/2	3/16	5	71	4/4
34	21	1/2	1/4	5	71	4/4
34	21	9/16	1/16	0	60	4/4
34	21	5/8	1/16	5	59	4/4
34	21	11/16	1/16	3	57	4/4
